,subject,subjectId,title,G,GS,MIN,TS%,eFG%,FTRate,OR%,DR%,AST%,TO%,STL%,BLK%,Usg%,+/-,PPP,position,PTS,2P%,%2P,FGM,FGA,FGM-A,FG%,3PM,3PA,3PM-A,3P-R,2PM,2PA,2PM-A,FTM,FTA,FTM-A,ORB,DRB,REB,AST,TO,3P%,%3P,STL,FT%,player_id,Spot-Up_count,Spot-Up_percent,Spot-Up_ppp,Cut_count,Cut_percent,Cut_ppp,Transition_count,Transition_percent,Transition_ppp,P&R Roll Man_count,P&R Roll Man_percent,P&R Roll Man_ppp,Off Screen_count,Off Screen_percent,Off Screen_ppp,Hand Off_count,Hand Off_percent,Hand Off_ppp,P&R Ball Handler_count,P&R Ball Handler_percent,P&R Ball Handler_ppp,Offensive Rebound_count,Offensive Rebound_percent,Offensive Rebound_ppp,ISO_count,ISO_percent,ISO_ppp,No Play Type_count,No Play Type_percent,No Play Type_ppp
291,player,KS9h4zxbSR268io-o7EV5A,,75,30,27.42267,53.6,50.0,20.0,2.5,12.3,18.0,11.6,2.7,0.8,19.8,-4.2,0.95,G,12.1,49.1,61.9,4.5,10.4,4.5-10.4,43.5,1.4,4.0,1.4-4.0,,3.2,6.4,3.2-6.4,1.7,2.1,1.7-2.1,,,,3.2,1.5,34.3,38.1,1.5,82.7,KS9h4zxbSR268io-o7EV5A,333.0,30.57851239669421,1.0810810810810811,39.0,3.581267217630854,1.6923076923076923,201.0,18.457300275482094,1.2835820895522387,27.0,2.479338842975207,1.4444444444444444,48.0,4.40771349862259,1.0625,57.0,5.234159779614325,0.6842105263157895,243.0,22.31404958677686,0.9382716049382716,33.0,3.0303030303030303,1.0,90.0,8.264462809917356,0.5666666666666667,9.0,0.8264462809917356,2.0
292,player,DIN2dAKyR9OH3xiEzN6oMw,,32,0,14.03542,55.6,53.6,29.1,7.0,15.4,6.6,10.1,1.7,2.9,13.2,-5.3,1.0,F,4.3,59.3,49.1,1.6,3.4,1.6-3.4,45.5,0.6,1.8,0.6-1.8,,1.0,1.7,1.0-1.7,0.6,1.0,0.6-1.0,,,,0.6,0.4,32.1,50.9,0.5,62.5,DIN2dAKyR9OH3xiEzN6oMw,68.0,54.83870967741935,1.0588235294117647,4.0,3.225806451612903,1.0,22.0,17.741935483870968,1.2727272727272727,2.0,1.6129032258064515,2.0,,,,,,,8.0,6.451612903225806,1.5,18.0,14.516129032258066,1.0,,,,2.0,1.6129032258064515,0.0
293,player,H-70Z7O7SGe-GzLBl0t1Iw,,52,24,22.74551,53.7,49.2,32.8,4.4,12.0,4.7,9.1,2.2,2.9,11.8,-7.5,0.98,G,6.2,52.0,57.3,2.2,5.0,2.2-5.0,42.7,0.7,2.2,0.7-2.2,,1.5,2.9,1.5-2.9,1.2,1.7,1.2-1.7,,,,0.8,0.6,30.4,42.7,1.0,74.4,H-70Z7O7SGe-GzLBl0t1Iw,142.0,42.01183431952663,1.028169014084507,44.0,13.017751479289942,1.5909090909090908,68.0,20.118343195266274,1.588235294117647,14.0,4.142011834319527,0.42857142857142855,2.0,0.591715976331361,0.0,4.0,1.183431952662722,1.0,8.0,2.366863905325444,1.0,42.0,12.42603550295858,1.1428571428571428,6.0,1.7751479289940828,0.0,8.0,2.366863905325444,1.0
294,player,NNn8TVcwR0OSaZ_s62rLYA,,12,3,26.60139,50.8,45.5,23.3,1.7,13.7,6.4,8.7,0.4,1.5,21.4,-7.5,0.93,G,12.4,40.6,48.1,4.1,11.1,4.1-11.1,36.8,1.9,5.8,1.9-5.8,,2.2,5.3,2.2-5.3,2.3,2.6,2.3-2.6,,,,1.2,1.2,33.3,51.9,0.2,90.3,NNn8TVcwR0OSaZ_s62rLYA,74.0,30.45267489711934,0.9054054054054054,2.0,0.823045267489712,1.0,49.0,20.16460905349794,1.0612244897959184,7.0,2.880658436213992,1.0,33.0,13.580246913580247,0.7878787878787878,33.0,13.580246913580247,0.5757575757575758,35.0,14.40329218106996,1.2285714285714286,2.0,0.823045267489712,2.0,4.0,1.646090534979424,0.25,3.0,1.2345679012345678,1.6666666666666667
295,player,0bhL0dS-S4WdfgSmdmmorw,,18,18,33.05648,56.0,53.0,16.5,3.1,16.1,28.6,16.2,1.3,1.7,30.8,-7.1,0.94,F,22.2,51.4,65.5,8.6,18.5,8.6-18.5,46.5,2.4,6.4,2.4-6.4,,6.2,12.1,6.2-12.1,2.6,3.1,2.6-3.1,,,,5.2,3.8,37.4,34.5,0.9,85.5,0bhL0dS-S4WdfgSmdmmorw,66.0,18.591549295774648,1.5151515151515151,5.0,1.4084507042253522,1.2,44.0,12.394366197183098,1.1818181818181819,9.0,2.535211267605634,0.7777777777777778,26.0,7.323943661971831,1.0,24.0,6.760563380281689,1.2083333333333333,82.0,23.098591549295776,0.9146341463414634,11.0,3.0985915492957745,1.5454545454545454,59.0,16.619718309859156,0.9661016949152542,1.0,0.28169014084507044,0.0
296,player,HhP3KDJKQ6-jpSSGrdi9mA,,32,0,10.39167,46.1,46.9,65.6,13.5,15.0,8.8,19.5,2.1,3.4,13.3,-1.1,0.74,C,2.4,46.9,100.0,0.9,2.0,0.9-2.0,46.9,0.0,0.0,0.0-0.0,,0.9,2.0,0.9-2.0,0.5,1.3,0.5-1.3,,,,0.6,0.6,,0.0,0.4,38.1,HhP3KDJKQ6-jpSSGrdi9mA,10.0,13.157894736842104,0.8,18.0,23.684210526315788,0.8888888888888888,8.0,10.526315789473683,1.5,10.0,13.157894736842104,1.2,,,,2.0,2.631578947368421,2.0,,,,18.0,23.684210526315788,1.1111111111111112,,,,4.0,5.263157894736842,0.5
297,player,XysBPjqNTDGSVf1gXpto-w,,10,10,32.41833,56.2,52.6,24.7,3.6,9.5,10.0,14.3,2.6,1.2,16.2,-4.9,0.96,F,12.1,56.6,54.6,4.4,9.7,4.4-9.7,45.4,1.4,4.4,1.4-4.4,,3.0,5.3,3.0-5.3,1.9,2.4,1.9-2.4,,,,2.3,1.8,31.8,45.4,1.8,79.2,XysBPjqNTDGSVf1gXpto-w,90.0,47.12041884816754,1.0444444444444445,8.0,4.18848167539267,1.5,39.0,20.418848167539267,1.2307692307692308,12.0,6.282722513089005,1.0833333333333333,1.0,0.5235602094240838,0.0,7.0,3.664921465968586,0.8571428571428571,13.0,6.806282722513089,1.2307692307692308,11.0,5.7591623036649215,0.45454545454545453,4.0,2.094240837696335,1.5,6.0,3.1413612565445024,0.8333333333333334
298,player,Y_VWmuDMQEqcgEPzmDRDUg,,5,0,7.71667,40.0,40.0,0.0,15.5,11.5,0.0,44.4,3.7,6.9,9.9,0.2,0.45,F-C,0.8,40.0,100.0,0.4,1.0,0.4-1.0,40.0,0.0,0.0,0.0-0.0,,0.4,1.0,0.4-1.0,0.0,0.0,0.0-0.0,,,,0.0,0.8,,0.0,0.6,,Y_VWmuDMQEqcgEPzmDRDUg,,,,,,,1.0,12.5,0.0,3.0,37.5,0.6666666666666666,,,,,,,,,,3.0,37.5,1.3333333333333333,,,,,,
299,player,7_pfQVFgR72NJPwpJnFvPw,,15,15,33.57778,52.4,50.7,15.0,2.2,10.3,19.3,8.0,1.7,1.1,26.8,-7.1,0.96,G,20.9,52.2,56.1,8.1,18.7,8.1-18.7,43.6,2.7,8.2,2.7-8.2,,5.5,10.5,5.5-10.5,1.9,2.8,1.9-2.8,,,,3.9,1.7,32.5,43.9,1.2,69.0,7_pfQVFgR72NJPwpJnFvPw,105.0,21.12676056338028,1.0095238095238095,11.0,2.2132796780684103,1.2727272727272727,84.0,16.901408450704224,1.2976190476190477,9.0,1.8108651911468814,0.8888888888888888,49.0,9.859154929577464,1.0408163265306123,52.0,10.46277665995976,1.0384615384615385,132.0,26.559356136820927,1.0757575757575757,7.0,1.4084507042253522,1.4285714285714286,36.0,7.2434607645875255,1.0833333333333333,12.0,2.414486921529175,1.5833333333333333
300,player,ugY7HGVmQEGmuE69mFzy_w,,27,21,25.95062,58.4,55.6,43.9,15.3,21.0,7.0,11.9,1.2,4.3,14.7,-7.9,1.03,C,9.3,55.6,100.0,3.7,6.7,3.7-6.7,55.6,0.0,0.0,0.0-0.0,,3.7,6.7,3.7-6.7,1.9,2.9,1.9-2.9,,,,1.2,1.1,,0.0,0.7,64.6,ugY7HGVmQEGmuE69mFzy_w,10.0,3.4965034965034967,0.6,68.0,23.776223776223777,1.1323529411764706,24.0,8.391608391608392,1.5416666666666667,83.0,29.02097902097902,1.3493975903614457,,,,,,,,,,82.0,28.671328671328673,1.024390243902439,3.0,1.048951048951049,2.0,7.0,2.4475524475524475,1.2857142857142858
301,player,B65_XJDqRkS07IcKLDuwkQ,,15,13,34.03333,57.2,52.5,25.3,2.3,12.1,10.8,9.2,1.6,1.9,22.3,-9.1,1.04,F,18.7,53.5,44.8,6.3,14.7,6.3-14.7,43.0,2.8,8.1,2.8-8.1,,3.5,6.6,3.5-6.6,3.3,3.7,3.3-3.7,,,,2.3,1.7,34.4,55.2,1.1,87.5,B65_XJDqRkS07IcKLDuwkQ,126.0,31.57894736842105,1.2857142857142858,10.0,2.506265664160401,0.9,90.0,22.55639097744361,1.4111111111111112,21.0,5.263157894736842,1.8095238095238095,27.0,6.7669172932330826,1.2962962962962963,39.0,9.774436090225564,1.0769230769230769,43.0,10.776942355889723,0.5813953488372093,14.0,3.508771929824561,1.2142857142857142,21.0,5.263157894736842,0.5238095238095238,6.0,1.5037593984962405,0.6666666666666666
302,player,Trp38rO2QbKEbZCpVFSa-g,,22,22,32.82727,46.9,41.7,23.6,1.1,20.8,31.7,19.3,2.8,1.6,27.1,-12.5,0.76,G,16.4,40.9,66.1,5.8,15.8,5.8-15.8,36.8,1.5,5.4,1.5-5.4,,4.3,10.5,4.3-10.5,3.2,3.7,3.2-3.7,,,,6.9,4.2,28.8,33.9,2.0,85.4,Trp38rO2QbKEbZCpVFSa-g,118.0,16.38888888888889,0.847457627118644,4.0,0.5555555555555556,0.0,102.0,14.166666666666666,1.3529411764705883,6.0,0.8333333333333334,1.0,20.0,2.7777777777777777,0.4,42.0,5.833333333333333,1.380952380952381,304.0,42.22222222222222,0.9342105263157895,10.0,1.3888888888888888,0.8,98.0,13.61111111111111,0.6938775510204082,14.0,1.9444444444444444,0.8571428571428571
303,player,RbZMzWMMRg6QmaJTmmjHDw,,15,0,9.30778,49.2,46.9,10.8,3.7,9.8,8.2,5.5,1.7,0.0,22.1,-2.9,0.93,G,4.5,53.1,49.2,1.7,4.3,1.7-4.3,40.0,0.6,2.2,0.6-2.2,,1.1,2.1,1.1-2.1,0.4,0.5,0.4-0.5,,,,0.5,0.3,27.3,50.8,0.3,85.7,RbZMzWMMRg6QmaJTmmjHDw,20.0,25.97402597402597,1.2,7.0,9.090909090909092,1.1428571428571428,19.0,24.675324675324674,1.263157894736842,,,,5.0,6.493506493506493,0.4,7.0,9.090909090909092,0.7142857142857143,8.0,10.38961038961039,0.875,4.0,5.194805194805195,1.25,5.0,6.493506493506493,0.4,2.0,2.5974025974025974,1.5
304,player,DjAoAZEiRK-3KEM9qQv9pg,,26,4,19.59295,54.1,50.7,17.0,10.7,16.7,8.6,11.8,1.8,0.6,15.6,-5.3,0.96,F,6.8,52.3,57.5,2.6,5.9,2.6-5.9,43.8,0.8,2.5,0.8-2.5,,1.8,3.4,1.8-3.4,0.9,1.0,0.9-1.0,,,,1.2,0.8,32.3,42.5,0.7,88.5,DjAoAZEiRK-3KEM9qQv9pg,70.0,36.84210526315789,1.0714285714285714,22.0,11.578947368421053,1.1818181818181819,36.0,18.947368421052634,1.2777777777777777,18.0,9.473684210526317,0.7777777777777778,1.0,0.5263157894736842,2.0,3.0,1.5789473684210527,0.0,4.0,2.1052631578947367,0.0,29.0,15.263157894736842,1.1724137931034482,1.0,0.5263157894736842,2.0,6.0,3.1578947368421053,1.6666666666666667
305,player,4H_HqdEFSi6U2bMJmulzmQ,,38,14,14.23246,50.5,46.7,19.7,6.1,20.3,12.2,15.3,1.2,4.1,12.3,-3.3,0.86,F-C,3.5,50.0,68.9,1.4,3.2,1.4-3.2,42.6,0.3,1.0,0.3-1.0,,1.1,2.2,1.1-2.2,0.5,0.6,0.5-0.6,,,,1.3,0.6,26.3,31.1,0.4,83.3,4H_HqdEFSi6U2bMJmulzmQ,20.0,10.0,0.6,40.0,20.0,1.3,36.0,18.0,1.0,64.0,32.0,1.09375,,,,,,,,,,28.0,14.000000000000002,1.1428571428571428,,,,12.0,6.0,1.5
306,player,aMt8gxRjTkWHk3QC1D9r7w,,6,6,31.06111,52.1,46.2,57.7,9.4,19.5,29.9,14.4,1.0,3.3,35.0,-2.3,0.89,F,22.7,45.9,94.2,7.8,17.3,7.8-17.3,45.2,0.3,1.0,0.3-1.0,,7.5,16.3,7.5-16.3,6.7,10.0,6.7-10.0,,,,5.3,3.7,33.3,5.8,0.7,66.7,aMt8gxRjTkWHk3QC1D9r7w,15.0,10.48951048951049,1.1333333333333333,9.0,6.293706293706294,1.4444444444444444,20.0,13.986013986013987,1.25,5.0,3.4965034965034967,1.8,2.0,1.3986013986013985,1.0,5.0,3.4965034965034967,0.2,21.0,14.685314685314685,0.9047619047619048,11.0,7.6923076923076925,1.0909090909090908,37.0,25.874125874125873,1.1081081081081081,2.0,1.3986013986013985,0.5
307,player,JZU3cGrvQdmEE44pu9QemQ,,6,1,20.01944,52.5,51.8,35.7,9.8,25.0,8.9,13.4,2.0,3.6,14.1,2.2,0.91,F,5.7,54.2,85.7,2.3,4.7,2.3-4.7,50.0,0.2,0.7,0.2-0.7,,2.2,4.0,2.2-4.0,0.8,1.7,0.8-1.7,,,,1.3,0.8,25.0,14.3,0.8,50.0,JZU3cGrvQdmEE44pu9QemQ,20.0,24.096385542168676,1.15,17.0,20.481927710843372,1.2352941176470589,8.0,9.63855421686747,1.625,13.0,15.66265060240964,1.4615384615384615,,,,,,,,,,19.0,22.89156626506024,0.8947368421052632,5.0,6.024096385542169,0.6,,,
308,player,w97YnAu_QiCom1HL8iUBAA,,27,27,36.57222,58.2,55.3,19.0,3.5,11.6,7.6,8.3,2.1,3.0,19.0,7.2,1.07,F-G,16.7,57.4,54.6,6.3,13.2,6.3-13.2,47.3,2.1,6.0,2.1-6.0,,4.1,7.2,4.1-7.2,2.0,2.5,2.0-2.5,,,,2.0,1.3,35.2,45.4,1.6,80.9,w97YnAu_QiCom1HL8iUBAA,190.0,35.05535055350554,1.0526315789473684,53.0,9.778597785977858,1.679245283018868,130.0,23.985239852398525,1.4,9.0,1.6605166051660518,0.8888888888888888,37.0,6.826568265682657,0.8108108108108109,25.0,4.612546125461255,1.12,20.0,3.6900369003690034,0.9,21.0,3.8745387453874542,1.0952380952380953,14.0,2.5830258302583027,0.42857142857142855,5.0,0.9225092250922509,1.0
309,player,SLM1qrAASZSpmPKw0effjA,,54,54,38.31358,57.8,57.3,6.0,3.0,7.5,12.2,9.3,1.3,1.3,19.3,6.8,1.05,G-F,17.4,61.9,54.2,7.3,14.7,7.3-14.7,49.4,2.3,6.7,2.3-6.7,,4.9,8.0,4.9-8.0,0.6,0.9,0.6-0.9,,,,3.3,1.6,34.6,45.8,1.0,66.7,SLM1qrAASZSpmPKw0effjA,394.0,32.99832495812395,1.0710659898477157,128.0,10.720268006700168,1.5,252.0,21.105527638190953,1.253968253968254,26.0,2.1775544388609713,1.7692307692307692,76.0,6.365159128978225,1.0263157894736843,70.0,5.8626465661641545,0.9714285714285714,112.0,9.380234505862646,1.0892857142857142,38.0,3.1825795644891124,1.631578947368421,12.0,1.0050251256281406,1.1666666666666667,32.0,2.680067001675042,0.625
310,player,Ww01c9RQTRuQbvLLVcyDUg,,27,27,34.25926,61.6,56.3,37.7,1.6,8.0,34.0,10.8,0.9,0.2,29.0,5.5,1.1,G,24.6,51.5,63.9,8.3,17.1,8.3-17.1,48.5,2.7,6.2,2.7-6.2,,5.6,10.9,5.6-10.9,5.3,6.4,5.3-6.4,,,,7.7,2.4,43.1,36.1,0.7,82.2,Ww01c9RQTRuQbvLLVcyDUg,90.0,11.780104712041885,1.4,16.0,2.094240837696335,1.375,115.0,15.052356020942408,1.173913043478261,,,,16.0,2.094240837696335,0.75,47.0,6.151832460732985,1.2553191489361701,307.0,40.18324607329843,1.1465798045602607,2.0,0.2617801047120419,2.0,126.0,16.49214659685864,1.1746031746031746,24.0,3.1413612565445024,1.4583333333333333
311,player,DbymT2aMSASuO1_sHc6hcA,,12,0,6.825,45.5,42.5,10.0,0.0,17.7,6.8,4.6,0.6,2.5,11.8,0.1,0.87,F,1.6,16.7,30.0,0.5,1.7,0.5-1.7,30.0,0.4,1.2,0.4-1.2,,0.1,0.5,0.1-0.5,0.2,0.2,0.2-0.2,,,,0.4,0.1,35.7,70.0,0.1,100.0,DbymT2aMSASuO1_sHc6hcA,16.0,76.19047619047619,1.1875,1.0,4.761904761904762,0.0,1.0,4.761904761904762,0.0,,,,,,,,,,,,,,,,,,,1.0,4.761904761904762,0.0
312,player,fXtYk5HUTAuNTPRoIWSIIQ,,26,26,36.79744,69.4,66.9,23.4,5.1,19.8,20.0,15.1,1.9,0.9,14.5,4.7,1.18,G,14.1,70.7,62.8,5.5,9.2,5.5-9.2,59.4,1.4,3.4,1.4-3.4,,4.1,5.8,4.1-5.8,1.8,2.2,1.8-2.2,,,,5.5,1.8,40.4,37.2,1.5,82.1,fXtYk5HUTAuNTPRoIWSIIQ,147.0,36.93467336683417,1.183673469387755,49.0,12.311557788944723,1.469387755102041,97.0,24.371859296482413,1.5463917525773196,11.0,2.763819095477387,1.6363636363636365,1.0,0.25125628140703515,3.0,6.0,1.507537688442211,1.6666666666666667,27.0,6.78391959798995,1.4074074074074074,24.0,6.030150753768844,1.4166666666666667,19.0,4.773869346733668,0.8947368421052632,14.0,3.5175879396984926,1.2857142857142858
313,player,nRmSSSjCTn6EgfHPdocWZA,,12,0,8.23333,62.8,64.3,57.1,5.0,19.8,7.2,36.3,0.0,7.9,12.3,-4.0,0.8,C,1.8,64.3,100.0,0.8,1.2,0.8-1.2,64.3,0.0,0.0,0.0-0.0,,0.8,1.2,0.8-1.2,0.3,0.7,0.3-0.7,,,,0.5,0.8,,0.0,0.0,50.0,nRmSSSjCTn6EgfHPdocWZA,,,,5.0,27.77777777777778,1.4,2.0,11.11111111111111,2.0,6.0,33.33333333333333,1.1666666666666667,,,,,,,,,,2.0,11.11111111111111,0.5,1.0,5.555555555555555,2.0,,,
314,player,qJPNWv23S5yUlOO0rE51SA,,17,0,6.56569,57.8,55.3,10.5,2.2,9.9,12.5,15.0,2.6,0.9,18.6,-1.1,0.98,G,2.7,40.0,39.5,0.9,2.2,0.9-2.2,42.1,0.6,1.4,0.6-1.4,,0.4,0.9,0.4-0.9,0.2,0.2,0.2-0.2,,,,0.6,0.4,43.5,60.5,0.4,100.0,qJPNWv23S5yUlOO0rE51SA,14.0,31.818181818181817,1.6428571428571428,,,,6.0,13.636363636363635,1.3333333333333333,,,,2.0,4.545454545454546,1.5,5.0,11.363636363636363,0.4,12.0,27.27272727272727,0.8333333333333334,,,,1.0,2.272727272727273,0.0,3.0,6.8181818181818175,0.6666666666666666
315,player,XlxmHm4FRuCtHElAEOPN-A,,22,0,25.34091,59.8,57.6,14.1,3.0,8.6,16.0,10.1,1.7,0.8,17.4,5.5,1.08,G,10.7,48.6,40.0,3.8,8.4,3.8-8.4,44.9,2.1,5.0,2.1-5.0,,1.6,3.4,1.6-3.4,1.0,1.2,1.0-1.2,,,,3.0,1.0,42.3,60.0,0.9,84.6,XlxmHm4FRuCtHElAEOPN-A,83.0,34.439834024896264,1.0240963855421688,12.0,4.979253112033195,1.0,46.0,19.08713692946058,1.1521739130434783,2.0,0.8298755186721992,1.0,14.0,5.809128630705394,0.6428571428571429,15.0,6.224066390041494,1.6,42.0,17.42738589211618,1.4047619047619047,7.0,2.904564315352697,1.0,15.0,6.224066390041494,1.0666666666666667,5.0,2.0746887966804977,1.2
316,player,rpgsTszTQTWTo2Fz4nevGA,,42,0,17.15873,56.7,55.4,8.0,2.4,9.3,24.8,6.5,1.8,2.1,18.8,3.6,1.06,G,7.7,44.4,39.1,2.8,6.6,2.8-6.6,42.8,1.7,4.0,1.7-4.0,,1.1,2.6,1.1-2.6,0.4,0.5,0.4-0.5,,,,3.2,0.5,41.7,60.9,0.6,81.8,rpgsTszTQTWTo2Fz4nevGA,126.0,32.98429319371728,1.0476190476190477,8.0,2.094240837696335,0.5,86.0,22.5130890052356,1.4883720930232558,,,,8.0,2.094240837696335,0.75,8.0,2.094240837696335,0.0,126.0,32.98429319371728,1.1428571428571428,2.0,0.5235602094240838,0.0,14.0,3.664921465968586,0.7142857142857143,4.0,1.0471204188481675,2.5
317,player,vG89V8llRM-6L8R_9N3J6g,,18,0,5.03333,35.7,35.7,0.0,0.0,4.6,0.0,12.5,1.1,0.0,23.1,-3.9,0.62,F,1.7,42.9,33.3,0.7,2.3,0.7-2.3,28.6,0.3,1.6,0.3-1.6,,0.3,0.8,0.3-0.8,0.0,0.0,0.0-0.0,,,,0.0,0.3,21.4,66.7,0.1,,vG89V8llRM-6L8R_9N3J6g,20.0,47.61904761904761,0.3,2.0,4.761904761904762,2.0,6.0,14.285714285714285,1.6666666666666667,,,,4.0,9.523809523809524,1.0,6.0,14.285714285714285,1.0,4.0,9.523809523809524,0.0,,,,,,,,,
318,player,Knq3f2CiTemiJcAVVs33Kg,,25,2,12.70933,66.5,66.7,21.2,12.5,20.8,5.6,29.4,0.9,2.8,7.1,1.0,0.94,C,1.9,66.7,100.0,0.9,1.3,0.9-1.3,66.7,0.0,0.0,0.0-0.0,,0.9,1.3,0.9-1.3,0.2,0.3,0.2-0.3,,,,0.6,0.6,,0.0,0.2,57.1,Knq3f2CiTemiJcAVVs33Kg,1.0,2.4390243902439024,2.0,19.0,46.34146341463415,1.263157894736842,2.0,4.878048780487805,1.0,6.0,14.634146341463413,1.8333333333333333,,,,,,,,,,7.0,17.073170731707318,1.4285714285714286,1.0,2.4390243902439024,0.0,2.0,4.878048780487805,1.5
319,player,bFCeaxunRbqQWApXv5fUew,,7,0,2.99286,33.3,33.3,0.0,0.0,15.3,10.4,25.0,0.0,0.0,8.6,-2.1,0.5,F,0.3,100.0,33.3,0.1,0.4,0.1-0.4,33.3,0.0,0.3,0.0-0.3,,0.1,0.1,0.1-0.1,0.0,0.0,0.0-0.0,,,,0.3,0.1,0.0,66.7,0.0,,bFCeaxunRbqQWApXv5fUew,3.0,60.0,0.0,,,,,,,,,,,,,1.0,20.0,0.0,1.0,20.0,2.0,,,,,,,,,
320,player,ic1puPohRfWwZD6TECza8g,,50,50,34.484,65.6,60.7,36.7,10.3,35.3,15.3,12.0,1.3,2.8,28.0,7.2,1.15,C-F,25.0,56.9,68.9,8.8,16.4,8.8-16.4,53.5,2.4,5.1,2.4-5.1,,6.4,11.3,6.4-11.3,5.1,6.0,5.1-6.0,,,,3.4,2.6,46.1,31.1,0.9,84.1,ic1puPohRfWwZD6TECza8g,214.0,16.21212121212121,1.4205607476635513,94.0,7.121212121212121,1.4042553191489362,186.0,14.09090909090909,1.4193548387096775,230.0,17.424242424242426,1.4086956521739131,50.0,3.787878787878788,1.28,32.0,2.4242424242424243,1.0625,30.0,2.272727272727273,1.0666666666666667,148.0,11.212121212121213,1.4594594594594594,134.0,10.151515151515152,0.9402985074626866,30.0,2.272727272727273,1.6
321,player,Y9LBLrvATmuLY9IGn-1rBQ,,18,0,19.87593,48.2,46.6,8.7,3.0,12.4,14.2,10.7,4.4,2.8,14.4,4.7,0.86,G,5.8,53.5,41.3,2.2,5.8,2.2-5.8,38.5,0.9,3.4,0.9-3.4,,1.3,2.4,1.3-2.4,0.4,0.5,0.4-0.5,,,,2.2,0.7,27.9,58.7,1.9,77.8,Y9LBLrvATmuLY9IGn-1rBQ,57.0,48.30508474576271,0.8947368421052632,9.0,7.627118644067797,0.6666666666666666,25.0,21.1864406779661,1.2,11.0,9.322033898305085,0.5454545454545454,1.0,0.847457627118644,0.0,2.0,1.694915254237288,0.0,4.0,3.389830508474576,0.5,3.0,2.5423728813559325,1.3333333333333333,2.0,1.694915254237288,1.0,4.0,3.389830508474576,2.25
322,player,g8PY1b5xTrWvPRqu-g8OyQ,,16,0,11.60521,43.9,41.5,18.6,5.0,18.5,9.0,5.9,2.8,2.1,15.6,1.7,0.83,F,3.5,47.8,39.0,1.2,3.7,1.2-3.7,33.9,0.6,2.2,0.6-2.2,,0.7,1.4,0.7-1.4,0.4,0.7,0.4-0.7,,,,0.8,0.2,25.0,61.0,0.7,63.6,g8PY1b5xTrWvPRqu-g8OyQ,34.0,49.275362318840585,0.6764705882352942,2.0,2.898550724637681,1.0,13.0,18.84057971014493,0.7692307692307693,10.0,14.492753623188406,1.4,1.0,1.4492753623188406,3.0,,,,3.0,4.3478260869565215,1.3333333333333333,3.0,4.3478260869565215,0.6666666666666666,2.0,2.898550724637681,0.0,1.0,1.4492753623188406,0.0
323,player,xAtSO__pSJSBvYs41sLDDg,,26,26,29.32821,56.2,53.7,16.4,5.5,11.7,7.8,6.5,2.0,2.9,13.8,6.9,1.05,G,9.9,43.7,33.2,3.3,8.2,3.3-8.2,40.7,2.2,5.5,2.2-5.5,,1.2,2.7,1.2-2.7,1.1,1.3,1.1-1.3,,,,1.8,0.6,39.2,66.8,1.3,80.0,xAtSO__pSJSBvYs41sLDDg,151.0,49.02597402597403,1.1920529801324504,20.0,6.493506493506493,1.45,94.0,30.519480519480517,1.0638297872340425,13.0,4.220779220779221,0.7692307692307693,3.0,0.974025974025974,0.0,7.0,2.272727272727273,0.42857142857142855,6.0,1.948051948051948,0.3333333333333333,6.0,1.948051948051948,1.1666666666666667,1.0,0.3246753246753247,2.0,7.0,2.272727272727273,1.5714285714285714
324,player,6FutIX_BQYuwDRgzJDKTyw,,4,0,1.81667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,F,0.0,0.0,33.3,0.0,0.8,0.0-0.8,0.0,0.0,0.5,0.0-0.5,,0.0,0.2,0.0-0.2,0.0,0.0,0.0-0.0,,,,0.0,0.0,0.0,66.7,0.0,,6FutIX_BQYuwDRgzJDKTyw,2.0,66.66666666666666,0.0,1.0,33.33333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
325,player,ceYauxu-R5mz-Kt5cO5hmA,,11,0,3.63788,37.5,37.5,0.0,5.1,10.1,0.0,0.0,2.4,0.0,21.3,0.9,0.75,G,1.4,0.0,5.0,0.5,1.8,0.5-1.8,25.0,0.5,1.7,0.5-1.7,,0.0,0.1,0.0-0.1,0.0,0.0,0.0-0.0,,,,0.0,0.0,26.3,95.0,0.2,,ceYauxu-R5mz-Kt5cO5hmA,15.0,75.0,0.4,,,,,,,3.0,15.0,2.0,,,,1.0,5.0,0.0,,,,,,,1.0,5.0,3.0,,,
326,player,v9eOyH3LT2uhI5wnBeU8Mg,,26,26,34.51731,62.4,56.3,38.7,2.4,14.1,31.0,9.8,2.7,3.1,33.7,11.0,1.13,G,30.5,58.8,70.3,10.7,20.8,10.7-20.8,51.3,2.1,6.2,2.1-6.2,,8.6,14.7,8.6-14.7,7.0,8.1,7.0-8.1,,,,6.2,2.7,33.5,29.7,2.0,86.7,v9eOyH3LT2uhI5wnBeU8Mg,62.0,7.029478458049887,1.467741935483871,15.0,1.7006802721088436,1.5333333333333334,162.0,18.367346938775512,1.3395061728395061,5.0,0.5668934240362812,1.0,19.0,2.1541950113378685,1.3157894736842106,24.0,2.7210884353741496,1.2916666666666667,292.0,33.10657596371882,1.1986301369863013,14.0,1.5873015873015872,1.6428571428571428,234.0,26.53061224489796,1.1538461538461537,15.0,1.7006802721088436,1.7333333333333334
